structpayload_utctimestamp,structpayload_unique_visitor_session_id,structpayload_sessionId,structpayload_objectType,structpayload_objectId,structpayload_sourceType,structpayload_eventname,structPayload_metadata_page_title,structPayload_metadata_page_host,structPayload_metadata_page_hostname,structPayload_metadata_page_port,structPayload_metadata_page_protocol,structPayload_metadata_page_origin,structPayload_metadata_page_pathname,structPayload_metadata_page_hash,structPayload_metadata_page_search,structPayload_metadata_page_href
2018-06-19T10:52:40.804890Z,vghGrRjHc5XJ1Pk2xkFRdk,00XZ26Y9U0ybVkvkfmIEUL,region,DE-HE,Website,visited_with,,,,,,,,,,
2018-06-19T10:52:40.804890Z,vghGrRjHc5XJ1Pk2xkFRdk,00XZ26Y9U0ybVkvkfmIEUL,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-19T10:52:40.804890Z,vghGrRjHc5XJ1Pk2xkFRdk,00XZ26Y9U0ybVkvkfmIEUL,type,new,Website,visited_with,,,,,,,,,,
2018-06-19T10:52:40.804890Z,vghGrRjHc5XJ1Pk2xkFRdk,00XZ26Y9U0ybVkvkfmIEUL,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-19T10:52:40.804890Z,vghGrRjHc5XJ1Pk2xkFRdk,00XZ26Y9U0ybVkvkfmIEUL,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-19T10:52:40.804890Z,vghGrRjHc5XJ1Pk2xkFRdk,00XZ26Y9U0ybVkvkfmIEUL,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-07-04T05:35:38.448960Z,3m6R1UvhQSxZFXt3mTF5lc,00XqG8ZUgj8LpKuPlaTDIi,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-07-04T05:35:38.448960Z,3m6R1UvhQSxZFXt3mTF5lc,00XqG8ZUgj8LpKuPlaTDIi,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-07-04T05:35:38.448960Z,3m6R1UvhQSxZFXt3mTF5lc,00XqG8ZUgj8LpKuPlaTDIi,region,KR-43,Website,visited_with,,,,,,,,,,
2018-07-04T05:35:38.448960Z,3m6R1UvhQSxZFXt3mTF5lc,00XqG8ZUgj8LpKuPlaTDIi,session,,Reactful,created_new,,,,,,,,,,
2018-07-04T05:35:38.448960Z,3m6R1UvhQSxZFXt3mTF5lc,00XqG8ZUgj8LpKuPlaTDIi,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-07-04T05:35:38.448960Z,3m6R1UvhQSxZFXt3mTF5lc,00XqG8ZUgj8LpKuPlaTDIi,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-07-04T05:35:38.448960Z,3m6R1UvhQSxZFXt3mTF5lc,00XqG8ZUgj8LpKuPlaTDIi,device,desktop,Website,visited_with,,,,,,,,,,
2018-07-04T05:35:38.448960Z,3m6R1UvhQSxZFXt3mTF5lc,00XqG8ZUgj8LpKuPlaTDIi,country,KR,Website,visited_with,,,,,,,,,,
2018-07-04T05:35:38.448960Z,3m6R1UvhQSxZFXt3mTF5lc,00XqG8ZUgj8LpKuPlaTDIi,referer,www.google.co.kr,Website,visited_with,,,,,,,,,,
2018-07-04T05:35:38.448960Z,3m6R1UvhQSxZFXt3mTF5lc,00XqG8ZUgj8LpKuPlaTDIi,type,new,Website,visited_with,,,,,,,,,,
2018-07-04T05:35:39.101570Z,3m6R1UvhQSxZFXt3mTF5lc,00XqG8ZUgj8LpKuPlaTDIi,page,/kr/,Website,visited_with,Enterprise Cloud Data Management | Informatica 한국,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/kr/,,,https://www.informatica.com/kr/
2018-07-04T05:35:38.448960Z,3m6R1UvhQSxZFXt3mTF5lc,00XqG8ZUgj8LpKuPlaTDIi,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-25T05:11:27.767553Z,Pg2DxSjICEbGtBKe02nI5y,00YVUAXYnDyMNGZ2MhBmBJ,type,new,Website,visited_with,,,,,,,,,,
2018-06-25T05:11:27.767553Z,Pg2DxSjICEbGtBKe02nI5y,00YVUAXYnDyMNGZ2MhBmBJ,session,,Reactful,created_new,,,,,,,,,,
2018-06-25T05:11:27.767553Z,Pg2DxSjICEbGtBKe02nI5y,00YVUAXYnDyMNGZ2MhBmBJ,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-06-25T05:11:27.767553Z,Pg2DxSjICEbGtBKe02nI5y,00YVUAXYnDyMNGZ2MhBmBJ,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-25T05:11:28.607838Z,Pg2DxSjICEbGtBKe02nI5y,00YVUAXYnDyMNGZ2MhBmBJ,page,/nl/services-and-training/informatica-university/find-training/powercenter-10-developer-level-10/ondemand.html,Website,visited_with,"PowerCenter: Developer, Level 1 (onDemand) | Informatica Netherlands",www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/nl/services-and-training/informatica-university/find-training/powercenter-10-developer-level-10/ondemand.html,,,https://www.informatica.com/nl/services-and-training/informatica-university/find-training/powercenter-10-developer-level-10/ondemand.html
2018-06-25T05:11:27.767553Z,Pg2DxSjICEbGtBKe02nI5y,00YVUAXYnDyMNGZ2MhBmBJ,referer,www.google.co.in,Website,visited_with,,,,,,,,,,
2018-06-25T05:11:27.767553Z,Pg2DxSjICEbGtBKe02nI5y,00YVUAXYnDyMNGZ2MhBmBJ,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-25T05:11:27.767553Z,Pg2DxSjICEbGtBKe02nI5y,00YVUAXYnDyMNGZ2MhBmBJ,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-25T05:11:27.767553Z,Pg2DxSjICEbGtBKe02nI5y,00YVUAXYnDyMNGZ2MhBmBJ,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-25T05:11:27.767553Z,Pg2DxSjICEbGtBKe02nI5y,00YVUAXYnDyMNGZ2MhBmBJ,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-25T05:11:27.767553Z,Pg2DxSjICEbGtBKe02nI5y,00YVUAXYnDyMNGZ2MhBmBJ,country,IN,Website,visited_with,,,,,,,,,,
2018-06-25T05:11:27.767553Z,Pg2DxSjICEbGtBKe02nI5y,00YVUAXYnDyMNGZ2MhBmBJ,region,IN-?,Website,visited_with,,,,,,,,,,
2018-06-02T09:39:22.729170Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-02T09:40:41.454370Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,referer,www.informatica.com,Website,visited_with,,,,,,,,,,
2018-06-02T09:31:55.123370Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,session,,Reactful,created_new,,,,,,,,,,
2018-06-02T09:40:30.456580Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,referer,www.informatica.com,Website,visited_with,,,,,,,,,,
2018-06-02T09:40:30.456580Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,country,IR,Website,visited_with,,,,,,,,,,
2018-06-02T09:40:41.454370Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,goal,1000001,Reactful,visited,,,,,,,,,,
2018-06-02T09:40:30.456580Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,region,IR-07,Website,visited_with,,,,,,,,,,
2018-06-02T09:37:57.970150Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,referer,www.informatica.com,Website,visited_with,,,,,,,,,,
2018-06-02T09:40:30.456580Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,goal,1000001,Reactful,visited,,,,,,,,,,
2018-06-02T09:31:55.123370Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,referer,www.informatica.com,Website,visited_with,,,,,,,,,,
2018-06-02T09:39:22.729170Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,goal,1,Reactful,visited_with,,,,,,,,,,
2018-06-02T09:40:30.456580Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-02T09:40:30.456580Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,goal,1,Reactful,visited_with,,,,,,,,,,
2018-06-02T09:40:41.454370Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,type,returning,Website,visited_with,,,,,,,,,,
2018-06-02T09:39:22.729170Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,region,IR-07,Website,visited_with,,,,,,,,,,
2018-06-02T09:39:22.729170Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,referer,www.informatica.com,Website,visited_with,,,,,,,,,,
2018-06-02T09:37:57.970150Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,country,IR,Website,visited_with,,,,,,,,,,
2018-06-02T09:39:27.413350Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,page,/75780ca42467931140f0faa235f03d9dd145eb96/scripts/satellite-5b11b1fd64746d507d0042b0.html,Website,visited_with,,assets.adobedtm.com,assets.adobedtm.com,,https:,https://assets.adobedtm.com,/75780ca42467931140f0faa235f03d9dd145eb96/scripts/satellite-5b11b1fd64746d507d0042b0.html,,,https://assets.adobedtm.com/75780ca42467931140f0faa235f03d9dd145eb96/scripts/satellite-5b11b1fd64746d507d0042b0.html
2018-06-02T09:40:41.454370Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,region,IR-07,Website,visited_with,,,,,,,,,,
2018-06-02T09:31:55.123370Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,goal,1,Reactful,visited_with,,,,,,,,,,
2018-06-02T09:37:57.970150Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-02T09:31:55.123370Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,goal,1000001,Reactful,visited,,,,,,,,,,
2018-06-02T09:39:22.729170Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,country,IR,Website,visited_with,,,,,,,,,,
2018-06-02T09:37:57.970150Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,type,returning,Website,visited_with,,,,,,,,,,
2018-06-02T09:40:43.220240Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,page,/75780ca42467931140f0faa235f03d9dd145eb96/scripts/satellite-5b11b1fd64746d507d0042b0.html,Website,visited_with,,assets.adobedtm.com,assets.adobedtm.com,,https:,https://assets.adobedtm.com,/75780ca42467931140f0faa235f03d9dd145eb96/scripts/satellite-5b11b1fd64746d507d0042b0.html,,,https://assets.adobedtm.com/75780ca42467931140f0faa235f03d9dd145eb96/scripts/satellite-5b11b1fd64746d507d0042b0.html
2018-06-02T09:40:30.456580Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,reaction,3000001,Reactful,visited,,,,,,,,,,
2018-06-02T09:40:31.548190Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,page,/75780ca42467931140f0faa235f03d9dd145eb96/scripts/satellite-5b11b1fd64746d507d0042b0.html,Website,visited_with,,assets.adobedtm.com,assets.adobedtm.com,,https:,https://assets.adobedtm.com,/75780ca42467931140f0faa235f03d9dd145eb96/scripts/satellite-5b11b1fd64746d507d0042b0.html,,,https://assets.adobedtm.com/75780ca42467931140f0faa235f03d9dd145eb96/scripts/satellite-5b11b1fd64746d507d0042b0.html
2018-06-02T09:31:55.123370Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,region,IR-07,Website,visited_with,,,,,,,,,,
2018-06-02T09:39:22.729170Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,goal,1000001,Reactful,visited,,,,,,,,,,
2018-06-02T09:39:22.729170Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,type,returning,Website,visited_with,,,,,,,,,,
2018-06-02T09:37:57.970150Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,region,IR-07,Website,visited_with,,,,,,,,,,
2018-06-02T09:31:55.123370Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,reaction,3000001,Reactful,visited,,,,,,,,,,
2018-06-02T09:37:57.970150Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,goal,1000001,Reactful,visited,,,,,,,,,,
2018-06-02T09:31:55.123370Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,country,IR,Website,visited_with,,,,,,,,,,
2018-06-02T09:31:58.023980Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,page,/75780ca42467931140f0faa235f03d9dd145eb96/scripts/satellite-5b11b1fd64746d507d0042b0.html,Website,visited_with,,assets.adobedtm.com,assets.adobedtm.com,,https:,https://assets.adobedtm.com,/75780ca42467931140f0faa235f03d9dd145eb96/scripts/satellite-5b11b1fd64746d507d0042b0.html,,,https://assets.adobedtm.com/75780ca42467931140f0faa235f03d9dd145eb96/scripts/satellite-5b11b1fd64746d507d0042b0.html
2018-06-02T09:31:55.123370Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-02T09:37:59.738890Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,page,/75780ca42467931140f0faa235f03d9dd145eb96/scripts/satellite-5b11b1fd64746d507d0042b0.html,Website,visited_with,,assets.adobedtm.com,assets.adobedtm.com,,https:,https://assets.adobedtm.com,/75780ca42467931140f0faa235f03d9dd145eb96/scripts/satellite-5b11b1fd64746d507d0042b0.html,,,https://assets.adobedtm.com/75780ca42467931140f0faa235f03d9dd145eb96/scripts/satellite-5b11b1fd64746d507d0042b0.html
2018-06-02T09:37:57.970150Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,reaction,3000001,Reactful,visited,,,,,,,,,,
2018-06-02T09:31:55.123370Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,type,returning,Website,visited_with,,,,,,,,,,
2018-06-02T09:39:22.729170Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,reaction,3000001,Reactful,visited,,,,,,,,,,
2018-06-02T09:40:30.456580Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,type,returning,Website,visited_with,,,,,,,,,,
2018-06-02T09:40:41.454370Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,reaction,3000001,Reactful,visited,,,,,,,,,,
2018-06-02T09:40:41.454370Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-02T09:40:41.454370Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,goal,1,Reactful,visited_with,,,,,,,,,,
2018-06-02T09:40:41.454370Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,country,IR,Website,visited_with,,,,,,,,,,
2018-06-02T09:37:57.970150Z,Fd0sXBjnymngkw84U4w0Mj,00Yd0K8GTEOof5iuDa5kHn,goal,1,Reactful,visited_with,,,,,,,,,,
2018-07-13T06:49:27.984440Z,PAUiCkI8EbVkeZfrovnM5A,00Yk8dLwZwtKsW623CGDnE,page,/services-and-training/informatica-university/find-training.html,Website,visited_with,Find Training | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/services-and-training/informatica-university/find-training.html,#=W6kCgyYNLLE?product=Show%20All%20Products&sortby=Alphabetically&role=Show%20All%20Roles&training=Certification,,https://www.informatica.com/services-and-training/informatica-university/find-training.html#=W6kCgyYNLLE?product=Show%20All%20Products&sortby=Alphabetically&role=Show%20All%20Roles&training=Certification
2018-07-13T06:37:49.673770Z,PAUiCkI8EbVkeZfrovnM5A,00Yk8dLwZwtKsW623CGDnE,referer,www.webassessor.com,Website,visited_with,,,,,,,,,,
